file,class,x_center,y_center,width,height,occluded
set04_V001_I01455,0,0.9109375000000001,0.38671875,0.07500000000000001,0.22265625,2
set02_V001_I00483,0,0.39375000000000004,0.421875,0.06875,0.173828125,0
set03_V001_I01347,1,0.1203125,0.421875,0.08750000000000001,0.208984375,0
set00_V001_I01699,0,0.23593750000000002,0.421875,0.040625,0.115234375,0
set00_V001_I01699,0,0.1265625,0.42578125,0.037500000000000006,0.119140625,0
set00_V001_I01699,2,0.1421875,0.42578125,0.08125,0.115234375,0
set00_V001_I01059,0,0.2015625,0.41015625,0.037500000000000006,0.083984375,0
set02_V000_I01547,0,0.234375,0.41015625,0.060937500000000006,0.19921875,0
set05_V000_I01439,0,0.2265625,0.443359375,0.10312500000000001,0.365234375,1
set05_V000_I01439,0,0.15000000000000002,0.447265625,0.1015625,0.37109375,0
set05_V000_I01439,0,0.3515625,0.43359375,0.065625,0.2109375,0
set05_V000_I01439,0,0.40156250000000004,0.390625,0.046875,0.154296875,0
set05_V000_I01439,0,0.35781250000000003,0.419921875,0.05,0.138671875,2
set05_V000_I01439,0,0.49062500000000003,0.41796875,0.035937500000000004,0.119140625,0
set05_V000_I01439,0,0.446875,0.4140625,0.035937500000000004,0.130859375,0
set02_V003_I00711,0,0.8,0.412109375,0.034375,0.109375,0
set02_V003_I00711,0,0.8703125,0.408203125,0.035937500000000004,0.115234375,2
set04_V001_I01403,1,0.7718750000000001,0.396484375,0.08125,0.171875,0
set04_V001_I01403,0,0.75,0.408203125,0.084375,0.22265625,0
set04_V001_I01403,0,0.8718750000000001,0.421875,0.0671875,0.177734375,0
set04_V001_I01403,0,0.9390625,0.423828125,0.060937500000000006,0.22265625,0
set04_V001_I01403,1,0.821875,0.40625,0.059375000000000004,0.185546875,0
set03_V000_I00811,0,0.259375,0.408203125,0.053125000000000006,0.18359375,0
set03_V001_I00411,0,0.5281250000000001,0.4140625,0.03125,0.09375,0
set05_V000_I01607,0,0.234375,0.4609375,0.1234375,0.435546875,0
set05_V000_I01607,0,0.3921875,0.400390625,0.0671875,0.20703125,2
set05_V000_I01607,0,0.140625,0.447265625,0.10312500000000001,0.349609375,1
set05_V000_I01607,0,0.6687500000000001,0.4140625,0.0765625,0.267578125,0
set05_V000_I01607,0,0.37812500000000004,0.45703125,0.09843750000000001,0.3203125,0
set05_V000_I01047,1,0.18281250000000002,0.42578125,0.040625,0.078125,0
set02_V004_I01107,1,0.1953125,0.421875,0.046875,0.126953125,0
set02_V004_I01107,0,0.07968750000000001,0.39453125,0.0328125,0.076171875,0
set02_V004_I01107,0,0.05,0.392578125,0.043750000000000004,0.08984375,0
set02_V000_I01359,0,0.4078125,0.423828125,0.03125,0.095703125,0
set02_V000_I01359,0,0.43125,0.41796875,0.034375,0.111328125,0
set02_V000_I01359,0,0.5375,0.41796875,0.034375,0.1171875,2
set04_V001_I01775,0,0.878125,0.427734375,0.0671875,0.177734375,0
set04_V001_I01775,1,0.7546875000000001,0.412109375,0.0734375,0.173828125,0
set04_V001_I01775,0,0.9390625,0.42578125,0.060937500000000006,0.22265625,0
set04_V001_I01775,1,0.796875,0.408203125,0.0765625,0.19140625,0
set00_V008_I00639,0,0.6312500000000001,0.427734375,0.06875,0.171875,0
set02_V003_I00503,0,0.8453125,0.435546875,0.0484375,0.126953125,2
set02_V003_I00503,0,0.728125,0.408203125,0.060937500000000006,0.1796875,0
set04_V000_I02199,0,0.9031250000000001,0.443359375,0.034375,0.103515625,0
set04_V000_I02199,0,0.9625,0.443359375,0.034375,0.111328125,0
set04_V000_I02199,0,0.8046875,0.427734375,0.084375,0.279296875,0
set05_V000_I02447,0,0.053125000000000006,0.412109375,0.05,0.12890625,0
set05_V000_I01567,0,0.25625000000000003,0.46484375,0.115625,0.38671875,0
set05_V000_I01567,0,0.41250000000000003,0.40234375,0.0625,0.193359375,0
set05_V000_I01567,0,0.32656250000000003,0.451171875,0.08125,0.2578125,1
set05_V000_I01567,0,0.625,0.4140625,0.065625,0.224609375,0
set05_V000_I01567,0,0.46875,0.453125,0.07187500000000001,0.234375,0
set05_V000_I01567,0,0.7734375,0.443359375,0.1046875,0.361328125,0
set05_V000_I01567,0,0.7000000000000001,0.44140625,0.09062500000000001,0.36328125,0
set03_V001_I00955,0,0.7328125000000001,0.4375,0.084375,0.2421875,0
set03_V001_I00955,0,0.6125,0.4140625,0.0484375,0.123046875,0
set03_V001_I00991,0,0.6875,0.427734375,0.07187500000000001,0.15234375,0
set03_V001_I00991,0,0.6484375,0.431640625,0.0484375,0.125,0
set03_V001_I00991,0,0.6828125,0.435546875,0.040625,0.12109375,1
set03_V000_I00907,0,0.5828125000000001,0.427734375,0.0578125,0.169921875,0
set03_V000_I00907,0,0.5140625,0.4296875,0.035937500000000004,0.103515625,0
set03_V000_I00907,0,0.6125,0.421875,0.051562500000000004,0.185546875,0
set02_V001_I00547,0,0.503125,0.431640625,0.060937500000000006,0.193359375,0
set01_V002_I00403,1,0.8546875,0.3984375,0.043750000000000004,0.126953125,1
set01_V002_I00403,1,0.9187500000000001,0.435546875,0.03125,0.076171875,1
set04_V000_I01679,0,0.9640625,0.447265625,0.034375,0.103515625,0
set04_V000_I01679,2,0.010937500000000001,0.40625,0.12812500000000002,0.10546875,0
set04_V000_I01679,2,0.628125,0.416015625,0.0703125,0.072265625,0
set01_V000_I01699,0,0.7765625,0.421875,0.0890625,0.29296875,1
set01_V000_I01699,0,0.8125,0.466796875,0.12187500000000001,0.296875,0
set01_V000_I01699,0,0.7000000000000001,0.42578125,0.07187500000000001,0.248046875,0
set01_V000_I01699,2,0.45625000000000004,0.392578125,0.36250000000000004,0.111328125,0
set03_V001_I00859,0,0.890625,0.47265625,0.1015625,0.349609375,0
set03_V001_I00859,0,0.403125,0.412109375,0.046875,0.111328125,0
set03_V001_I00859,0,0.571875,0.41796875,0.040625,0.080078125,0
set01_V002_I00655,0,0.8171875000000001,0.421875,0.046875,0.15625,2
set05_V000_I00515,0,0.0171875,0.404296875,0.1203125,0.376953125,0
set05_V000_I00515,0,0.15937500000000002,0.419921875,0.12187500000000001,0.369140625,0
set04_V001_I03011,0,0.6640625,0.451171875,0.046875,0.13671875,2
set04_V001_I03011,0,0.6265625,0.431640625,0.0390625,0.11328125,0
set02_V002_I00511,0,0.9109375000000001,0.421875,0.07187500000000001,0.15234375,0
set00_V006_I00363,1,0.8812500000000001,0.44921875,0.05625,0.099609375,0
set04_V000_I03203,2,0.946875,0.44140625,0.053125000000000006,0.1015625,0
set04_V000_I03203,0,0.8562500000000001,0.435546875,0.0390625,0.10546875,0
set00_V003_I00407,0,0.7640625000000001,0.38671875,0.0546875,0.1796875,0
set00_V003_I00407,0,0.8140625,0.390625,0.051562500000000004,0.1796875,0
set00_V003_I00407,2,0.68125,0.41015625,0.05,0.09765625,0
set00_V004_I01147,0,0.7078125000000001,0.42578125,0.06406250000000001,0.220703125,0
set00_V004_I01147,0,0.5,0.419921875,0.03125,0.076171875,0
set02_V004_I00527,0,0.9171875,0.408203125,0.05,0.1484375,0
set04_V000_I03367,2,0.8500000000000001,0.41015625,0.13593750000000002,0.1484375,0
set00_V008_I01707,1,0.1015625,0.44140625,0.09375,0.1484375,0
set00_V008_I01707,1,0.6468750000000001,0.3984375,0.05625,0.099609375,1
set03_V001_I00487,0,0.50625,0.375,0.0328125,0.103515625,2
set03_V001_I01051,0,0.7734375,0.47265625,0.06406250000000001,0.193359375,0
set03_V001_I01051,0,0.8406250000000001,0.451171875,0.0671875,0.205078125,0
set03_V001_I01063,0,0.8125,0.419921875,0.06875,0.212890625,0
set03_V001_I01063,0,0.890625,0.404296875,0.06406250000000001,0.2265625,0
set04_V000_I03183,2,0.8031250000000001,0.42578125,0.1859375,0.0859375,0
set04_V000_I03183,0,0.7375,0.41796875,0.0328125,0.08984375,0
set03_V000_I00999,0,0.5875,0.412109375,0.07968750000000001,0.255859375,0
set03_V000_I00999,0,0.23593750000000002,0.41015625,0.043750000000000004,0.130859375,1
set00_V008_I00515,0,0.609375,0.419921875,0.046875,0.09375,0
set00_V003_I00671,2,0.025,0.42578125,0.05,0.119140625,0
set00_V003_I00671,0,0.1421875,0.427734375,0.046875,0.1171875,0
set00_V003_I00671,0,0.5046875000000001,0.439453125,0.05,0.15625,0
set00_V003_I00671,0,0.6078125000000001,0.4453125,0.0421875,0.125,0
set00_V003_I00671,0,0.5515625000000001,0.443359375,0.035937500000000004,0.087890625,0
set00_V003_I00671,0,0.09531250000000001,0.435546875,0.05,0.109375,0
set00_V003_I00671,0,0.6375000000000001,0.42578125,0.03125,0.078125,0
set05_V000_I02907,3,0.9359375000000001,0.408203125,0.037500000000000006,0.115234375,1
set02_V004_I00343,3,0.1859375,0.4140625,0.051562500000000004,0.1171875,0
set02_V004_I00343,2,0.084375,0.404296875,0.037500000000000006,0.0859375,0
set02_V004_I00343,0,0.6703125000000001,0.40234375,0.035937500000000004,0.10546875,0
set02_V001_I01423,1,0.15781250000000002,0.404296875,0.10312500000000001,0.09765625,1
set00_V004_I01943,2,0.0625,0.439453125,0.065625,0.107421875,0
set00_V002_I01215,0,0.184375,0.4140625,0.065625,0.11328125,0
set02_V003_I00603,0,0.909375,0.4296875,0.053125000000000006,0.1640625,0
set02_V004_I01011,2,0.9484375,0.4140625,0.0390625,0.142578125,0
set02_V004_I01011,0,0.753125,0.416015625,0.03125,0.119140625,0
set02_V004_I01011,0,0.6843750000000001,0.41015625,0.0328125,0.1015625,0
set02_V004_I01011,0,0.8265625000000001,0.412109375,0.0421875,0.13671875,0
set02_V004_I01011,0,0.70625,0.408203125,0.03125,0.10546875,1
set02_V001_I01451,1,0.5281250000000001,0.439453125,0.0734375,0.169921875,0
set00_V008_I00187,0,0.134375,0.400390625,0.059375000000000004,0.12890625,0
set00_V008_I00187,0,0.23593750000000002,0.412109375,0.05,0.107421875,0
set00_V006_I00099,0,0.47968750000000004,0.419921875,0.05625,0.146484375,0
set00_V006_I00099,0,0.43593750000000003,0.41015625,0.06406250000000001,0.1484375,0
set00_V006_I00099,0,0.125,0.37109375,0.035937500000000004,0.099609375,0
set04_V000_I01491,0,0.9640625,0.4453125,0.034375,0.103515625,0
set04_V000_I01491,1,0.9171875,0.4375,0.03125,0.08984375,0
set04_V000_I01491,2,0.0671875,0.416015625,0.6734375,0.08984375,0
set05_V000_I01119,0,0.7125,0.43359375,0.051562500000000004,0.1484375,0
set05_V000_I01119,0,0.753125,0.43359375,0.046875,0.150390625,0
set05_V000_I01119,0,0.8453125,0.4609375,0.065625,0.22265625,0
set02_V000_I00119,2,0.5265625,0.41796875,0.2484375,0.1015625,0
set02_V003_I00427,0,0.5421875,0.41015625,0.040625,0.125,0
set02_V003_I00427,0,0.6875,0.419921875,0.0421875,0.1328125,0
set02_V004_I00327,0,0.8250000000000001,0.421875,0.046875,0.177734375,0
set04_V001_I01559,0,0.8796875000000001,0.423828125,0.0671875,0.18359375,0
set04_V001_I01559,1,0.7671875,0.41015625,0.0671875,0.154296875,0
set04_V001_I01559,0,0.9390625,0.42578125,0.060937500000000006,0.22265625,0
set04_V001_I01559,1,0.8234375,0.392578125,0.065625,0.1953125,0
set04_V001_I01559,0,0.28125,0.41015625,0.03125,0.068359375,0
set04_V001_I01827,0,0.878125,0.427734375,0.0671875,0.177734375,0
set04_V001_I01827,1,0.7546875000000001,0.416015625,0.0734375,0.162109375,0
set04_V001_I01827,0,0.9390625,0.42578125,0.060937500000000006,0.22265625,0
set04_V001_I01827,1,0.790625,0.419921875,0.078125,0.189453125,0
set00_V006_I00095,0,0.44062500000000004,0.416015625,0.0546875,0.140625,0
set00_V006_I00095,0,0.3921875,0.41015625,0.0625,0.138671875,0
set00_V006_I00095,0,0.0921875,0.38671875,0.034375,0.099609375,0
set02_V002_I00487,0,0.8453125,0.443359375,0.05,0.11328125,2
set00_V000_I01239,0,0.22187500000000002,0.408203125,0.0328125,0.12109375,0
set00_V000_I01239,0,0.2484375,0.41015625,0.043750000000000004,0.119140625,0
set05_V000_I01155,0,0.534375,0.41015625,0.0625,0.20703125,0
set05_V000_I01155,0,0.596875,0.412109375,0.0546875,0.1953125,0
set04_V000_I01331,0,0.9187500000000001,0.435546875,0.034375,0.103515625,0
set04_V000_I01331,3,0.9484375,0.412109375,0.0421875,0.146484375,0
set04_V000_I01331,2,0.7468750000000001,0.41796875,0.05,0.08203125,0
set04_V000_I01331,2,0.2328125,0.40234375,0.246875,0.08984375,0
set02_V004_I00503,0,0.9296875,0.41796875,0.045312500000000006,0.1484375,0
set02_V004_I00503,0,0.9515625000000001,0.423828125,0.040625,0.1484375,0
set02_V004_I00503,0,0.8171875000000001,0.4140625,0.0421875,0.125,0
set02_V004_I00503,0,0.7546875000000001,0.40234375,0.03125,0.10546875,0
set02_V002_I00335,0,0.8812500000000001,0.408203125,0.06406250000000001,0.2265625,0
set02_V002_I00335,0,0.8265625000000001,0.423828125,0.0703125,0.2109375,0
set02_V002_I00335,0,0.6531250000000001,0.419921875,0.043750000000000004,0.119140625,0
set03_V000_I00567,0,0.18125000000000002,0.416015625,0.05625,0.08203125,2
set01_V000_I02111,2,0.525,0.392578125,0.29375,0.111328125,0
set04_V000_I01091,2,0.884375,0.41015625,0.115625,0.125,0
set00_V008_I00091,0,0.46406250000000004,0.40625,0.034375,0.08984375,1
set00_V008_I00091,0,0.484375,0.400390625,0.035937500000000004,0.087890625,0
set03_V000_I01019,0,0.6703125000000001,0.4140625,0.1046875,0.341796875,0
set03_V000_I01019,0,0.2171875,0.40625,0.051562500000000004,0.142578125,1
set00_V002_I00447,0,0.6484375,0.474609375,0.053125000000000006,0.1328125,0
set02_V000_I00447,0,0.83125,0.451171875,0.0578125,0.16015625,0
set02_V000_I00447,0,0.8828125,0.427734375,0.0484375,0.166015625,0
set02_V003_I00731,0,0.9234375,0.404296875,0.051562500000000004,0.140625,0
set02_V003_I00731,0,0.7546875000000001,0.400390625,0.034375,0.103515625,1
set04_V001_I03047,0,0.8828125,0.458984375,0.08125,0.302734375,0
set04_V001_I03047,0,0.7125,0.41796875,0.06406250000000001,0.17578125,0
set04_V001_I03047,0,0.93125,0.466796875,0.059375000000000004,0.2421875,2
set04_V001_I03047,0,0.83125,0.435546875,0.0578125,0.171875,0
set00_V004_I01307,0,0.6171875,0.455078125,0.037500000000000006,0.111328125,0
set00_V004_I00807,1,0.153125,0.3984375,0.05,0.169921875,0
set00_V004_I00807,0,0.8625,0.41796875,0.040625,0.10546875,0
set00_V004_I00807,0,0.9,0.396484375,0.0421875,0.1171875,0
set01_V001_I00499,0,0.8265625000000001,0.435546875,0.0921875,0.30078125,1
set05_V000_I01699,0,0.26406250000000003,0.474609375,0.14375000000000002,0.46875,0
set05_V000_I01699,0,0.8078125,0.404296875,0.109375,0.392578125,0
set05_V000_I01699,0,0.215625,0.47265625,0.10312500000000001,0.359375,1
set05_V000_I01699,0,0.0328125,0.484375,0.15625,0.509765625,0
set01_V000_I01927,2,0.5234375,0.392578125,0.29531250000000003,0.111328125,0
set02_V000_I00463,0,0.6765625000000001,0.453125,0.0765625,0.203125,0
set02_V000_I00463,0,0.83125,0.4375,0.059375000000000004,0.201171875,0
set04_V001_I01843,0,0.875,0.421875,0.0671875,0.18359375,0
set04_V001_I01843,1,0.7562500000000001,0.41796875,0.07500000000000001,0.162109375,0
set04_V001_I01843,0,0.9390625,0.42578125,0.060937500000000006,0.22265625,0
set04_V001_I01843,1,0.7953125000000001,0.419921875,0.07968750000000001,0.19140625,0
set02_V001_I01687,0,0.0,0.421875,0.134375,0.353515625,0
set05_V000_I02459,0,0.0140625,0.41796875,0.05,0.12890625,0
set05_V000_I02459,2,0.12187500000000001,0.4296875,0.045312500000000006,0.09375,0
set01_V000_I01627,0,0.775,0.41796875,0.0890625,0.2890625,1
set01_V000_I01627,0,0.828125,0.466796875,0.12187500000000001,0.296875,0
set01_V000_I01627,0,0.7000000000000001,0.42578125,0.07187500000000001,0.248046875,0
set01_V000_I01627,2,0.36562500000000003,0.392578125,0.453125,0.111328125,0
set04_V001_I02795,2,0.05625,0.40234375,0.0703125,0.125,0
set02_V003_I00383,0,0.9187500000000001,0.408203125,0.060937500000000006,0.20703125,2
set02_V003_I00383,0,0.9500000000000001,0.419921875,0.046875,0.16796875,0
set02_V003_I00383,0,0.8828125,0.42578125,0.045312500000000006,0.138671875,1
set02_V003_I00491,0,0.6578125,0.412109375,0.05,0.1484375,0
set04_V000_I01643,0,0.9640625,0.447265625,0.034375,0.103515625,0
set04_V000_I01643,2,0.010937500000000001,0.40625,0.2078125,0.10546875,0
set04_V000_I01643,2,0.6234375000000001,0.41015625,0.065625,0.087890625,0
set05_V000_I00883,0,0.446875,0.416015625,0.0484375,0.107421875,0
set03_V001_I00755,0,0.5203125000000001,0.427734375,0.03125,0.072265625,0
set03_V001_I00755,0,0.5359375000000001,0.427734375,0.03125,0.068359375,0
set00_V001_I01971,0,0.05,0.439453125,0.0390625,0.11328125,0
set04_V001_I02511,3,0.9546875,0.453125,0.045312500000000006,0.12109375,0
set04_V001_I03043,0,0.8390625,0.443359375,0.07968750000000001,0.27734375,0
set04_V001_I03043,0,0.6984375,0.416015625,0.06406250000000001,0.173828125,0
set04_V001_I03043,0,0.8859375,0.455078125,0.06875,0.234375,2
set04_V001_I03043,0,0.8078125,0.431640625,0.0546875,0.166015625,0
set04_V001_I01679,0,0.878125,0.427734375,0.0671875,0.177734375,0
set04_V001_I01679,1,0.7625000000000001,0.421875,0.060937500000000006,0.16015625,0
set04_V001_I01679,0,0.9390625,0.42578125,0.060937500000000006,0.22265625,0
set04_V001_I01679,1,0.80625,0.3984375,0.07968750000000001,0.1953125,0
set00_V001_I01731,0,0.08281250000000001,0.41796875,0.059375000000000004,0.173828125,0
set00_V001_I01731,2,0.0,0.43359375,0.07500000000000001,0.142578125,0
set04_V000_I03223,2,0.8828125,0.419921875,0.051562500000000004,0.11328125,0
set04_V001_I00827,1,0.6234375000000001,0.41015625,0.034375,0.068359375,1
set01_V003_I00459,0,0.8921875,0.42578125,0.051562500000000004,0.140625,0
set01_V003_I00459,0,0.84375,0.42578125,0.037500000000000006,0.13671875,0
set03_V001_I01043,0,0.759375,0.509765625,0.059375000000000004,0.171875,0
set03_V001_I01043,0,0.8046875,0.478515625,0.065625,0.19140625,0
set01_V001_I00663,0,0.5078125,0.39453125,0.0390625,0.107421875,0
set01_V001_I00663,0,0.8140625,0.41796875,0.03125,0.09375,0
set01_V001_I00663,0,0.7828125,0.41796875,0.03125,0.0859375,0
set01_V001_I00663,0,0.7328125000000001,0.404296875,0.03125,0.095703125,0
set01_V001_I00663,0,0.6937500000000001,0.404296875,0.03125,0.095703125,0
set01_V001_I00663,0,0.8359375,0.408203125,0.034375,0.09765625,0
set01_V001_I00663,0,0.6625000000000001,0.408203125,0.03125,0.087890625,0
set04_V000_I01287,0,0.7765625,0.4296875,0.03125,0.1015625,0
set04_V000_I01287,3,0.8343750000000001,0.404296875,0.040625,0.140625,0
set04_V000_I01287,2,0.0734375,0.3984375,0.3671875,0.08984375,0
set04_V001_I02595,0,0.759375,0.408203125,0.0546875,0.19921875,0
set04_V001_I02595,0,0.8078125,0.435546875,0.0484375,0.21875,0
set05_V000_I01659,0,0.15781250000000002,0.478515625,0.1453125,0.49609375,0
set05_V000_I01659,0,0.010937500000000001,0.46875,0.1234375,0.45703125,1
set05_V000_I01659,0,0.721875,0.412109375,0.0921875,0.330078125,0
set05_V000_I01659,0,0.1546875,0.46484375,0.134375,0.4375,2
set05_V000_I01659,0,0.2890625,0.4609375,0.08125,0.296875,0
set00_V008_I00647,0,0.6625000000000001,0.423828125,0.07187500000000001,0.201171875,0
set02_V002_I00207,0,0.703125,0.392578125,0.045312500000000006,0.16796875,0
set02_V002_I00207,0,0.9390625,0.373046875,0.060937500000000006,0.236328125,1
set02_V002_I00207,0,0.6765625000000001,0.396484375,0.0328125,0.111328125,0
set01_V005_I00095,1,0.6781250000000001,0.412109375,0.13125,0.314453125,0
set02_V001_I01443,1,0.40625,0.427734375,0.07187500000000001,0.16015625,0
set04_V001_I01459,1,0.7796875000000001,0.400390625,0.0578125,0.16796875,0
set04_V001_I01459,0,0.8812500000000001,0.408203125,0.07187500000000001,0.1953125,0
set04_V001_I01459,0,0.9390625,0.42578125,0.060937500000000006,0.22265625,0
set04_V001_I01459,1,0.8171875000000001,0.396484375,0.065625,0.19140625,0
set04_V001_I01459,0,0.921875,0.38671875,0.0703125,0.22265625,2
set01_V003_I00607,0,0.1859375,0.40625,0.05625,0.11328125,0
set01_V003_I00607,1,0.1765625,0.4140625,0.051562500000000004,0.1015625,2
set01_V003_I00607,1,0.5515625000000001,0.3984375,0.05,0.1171875,0
set01_V003_I00607,2,0.003125,0.416015625,0.0625,0.09765625,0
set00_V005_I00799,1,0.7109375,0.453125,0.053125000000000006,0.138671875,0
set00_V005_I00799,1,0.15781250000000002,0.423828125,0.0859375,0.23828125,0
set00_V005_I00799,1,0.36250000000000004,0.431640625,0.037500000000000006,0.09765625,0
set02_V003_I00287,0,0.9484375,0.462890625,0.051562500000000004,0.177734375,0
set02_V003_I00287,3,0.8296875,0.427734375,0.03125,0.078125,0
set01_V000_I02243,0,0.7562500000000001,0.470703125,0.1328125,0.3984375,0
set01_V000_I02243,2,0.525,0.392578125,0.29375,0.111328125,0
set03_V001_I00495,0,0.5125000000000001,0.408203125,0.037500000000000006,0.12890625,0
set01_V002_I01251,1,0.696875,0.42578125,0.0421875,0.11328125,0
set05_V000_I02203,3,0.290625,0.4375,0.043750000000000004,0.16796875,0
set05_V000_I02203,3,0.6984375,0.44921875,0.0390625,0.09765625,1
set03_V001_I00895,0,0.17343750000000002,0.421875,0.09375,0.287109375,0
set03_V001_I00895,0,0.5171875,0.42578125,0.045312500000000006,0.1015625,0
set03_V001_I00895,0,0.47187500000000004,0.412109375,0.034375,0.080078125,0
set00_V003_I01095,1,0.22812500000000002,0.412109375,0.034375,0.083984375,0
set00_V003_I01095,1,0.1953125,0.41015625,0.037500000000000006,0.08984375,0
set00_V003_I01095,2,0.040625,0.41015625,0.05625,0.111328125,0
set00_V003_I01095,2,0.15781250000000002,0.400390625,0.05625,0.0859375,0
set02_V002_I00175,0,0.8671875,0.390625,0.053125000000000006,0.140625,0
set02_V002_I00175,0,0.64375,0.408203125,0.034375,0.119140625,0
set02_V002_I00175,0,0.7718750000000001,0.40625,0.043750000000000004,0.1484375,0
set00_V001_I02243,2,0.1390625,0.404296875,0.0671875,0.11328125,0
set04_V000_I01263,0,0.8515625,0.421875,0.040625,0.15234375,1
set04_V000_I01263,0,0.7046875,0.42578125,0.0328125,0.09375,0
set04_V000_I01263,2,0.24375000000000002,0.40625,0.15781250000000002,0.07421875,0
set04_V000_I01263,2,0.0390625,0.39453125,0.18906250000000002,0.0703125,0
set04_V001_I01667,0,0.878125,0.427734375,0.0671875,0.177734375,0
set04_V001_I01667,1,0.7625000000000001,0.419921875,0.0625,0.162109375,0
set04_V001_I01667,0,0.9390625,0.42578125,0.060937500000000006,0.22265625,0
set04_V001_I01667,1,0.8093750000000001,0.39453125,0.07968750000000001,0.1953125,0
set04_V001_I01667,0,0.46718750000000003,0.408203125,0.0328125,0.072265625,0
set00_V004_I01075,0,0.3640625,0.388671875,0.03125,0.0703125,0
set00_V004_I01343,0,0.8,0.474609375,0.060937500000000006,0.236328125,0
set01_V005_I00107,1,0.3453125,0.408203125,0.15781250000000002,0.361328125,0
set00_V003_I00367,0,0.6531250000000001,0.41796875,0.034375,0.09375,0
set00_V003_I00367,0,0.6796875,0.41796875,0.034375,0.09375,0
set02_V004_I00151,0,0.1328125,0.4140625,0.03125,0.080078125,1
set04_V000_I01443,0,0.9640625,0.4453125,0.034375,0.103515625,0
set04_V000_I01443,1,0.80625,0.453125,0.0578125,0.18359375,0
set04_V000_I01443,2,0.1125,0.416015625,0.4703125,0.08984375,0
set04_V001_I01807,0,0.878125,0.427734375,0.0671875,0.177734375,0
set04_V001_I01807,1,0.753125,0.412109375,0.0734375,0.16015625,1
set04_V001_I01807,0,0.9390625,0.42578125,0.060937500000000006,0.22265625,0
set04_V001_I01807,1,0.7859375000000001,0.419921875,0.0765625,0.1875,0
set03_V000_I03203,0,0.55,0.384765625,0.043750000000000004,0.123046875,0
set01_V001_I00883,2,0.10312500000000001,0.423828125,0.20625000000000002,0.162109375,0
set00_V004_I01163,0,0.5265625,0.431640625,0.034375,0.09375,0
set02_V004_I00467,0,0.7640625000000001,0.4140625,0.0390625,0.123046875,0
set02_V004_I00467,0,0.74375,0.416015625,0.034375,0.099609375,1
set02_V003_I00859,0,0.7984375,0.416015625,0.037500000000000006,0.09375,0
set01_V000_I00163,0,0.80625,0.41015625,0.05,0.185546875,0
set03_V000_I00607,0,0.09843750000000001,0.41015625,0.05625,0.08203125,2
set00_V000_I01523,0,0.61875,0.41796875,0.06406250000000001,0.16015625,0
set02_V000_I01483,0,0.36562500000000003,0.42578125,0.0328125,0.09765625,0
set02_V004_I00315,0,0.8234375,0.431640625,0.046875,0.177734375,0
set02_V004_I00315,0,0.7312500000000001,0.43359375,0.035937500000000004,0.123046875,0
set00_V008_I00919,0,0.35468750000000004,0.400390625,0.034375,0.072265625,0
set02_V001_I00259,0,0.7015625000000001,0.44921875,0.1625,0.48828125,0
set02_V001_I00259,3,0.38593750000000004,0.5,0.06406250000000001,0.1328125,2
set02_V001_I00259,0,0.4390625,0.40625,0.078125,0.216796875,0
set02_V001_I00259,0,0.40468750000000003,0.404296875,0.0765625,0.197265625,1
set05_V000_I00303,0,0.6546875000000001,0.419921875,0.05,0.138671875,0
set05_V000_I00303,0,0.71875,0.419921875,0.046875,0.12109375,0
set01_V000_I01839,0,0.36562500000000003,0.431640625,0.08750000000000001,0.29296875,2
set01_V000_I01839,0,0.43281250000000004,0.546875,0.059375000000000004,0.166015625,0
set01_V000_I01839,0,0.4296875,0.4375,0.08750000000000001,0.20703125,1
set01_V000_I01839,2,0.5078125,0.392578125,0.3125,0.111328125,0
set05_V000_I01211,0,0.215625,0.40234375,0.1171875,0.3515625,0
set05_V000_I01211,0,0.34375,0.419921875,0.1078125,0.322265625,0
set05_V000_I01103,0,0.8734375000000001,0.42578125,0.05,0.158203125,0
set02_V003_I00455,0,0.6609375000000001,0.400390625,0.065625,0.224609375,0
set02_V003_I00455,0,0.64375,0.4140625,0.046875,0.13671875,1
set02_V003_I00455,0,0.75,0.400390625,0.05,0.15625,0
set00_V004_I01503,0,0.7312500000000001,0.427734375,0.051562500000000004,0.23046875,0
set00_V004_I01503,0,0.84375,0.427734375,0.053125000000000006,0.20703125,0
set00_V004_I01503,1,0.3015625,0.41015625,0.034375,0.087890625,0
set02_V000_I00115,2,0.5328125,0.419921875,0.24375000000000002,0.09765625,0
set03_V001_I00479,0,0.5015625,0.404296875,0.03125,0.09375,2
set03_V001_I00479,0,0.4890625,0.408203125,0.0328125,0.095703125,0
set00_V003_I00895,1,0.2109375,0.416015625,0.040625,0.115234375,0
set01_V001_I00099,2,0.465625,0.46875,0.10312500000000001,0.22265625,0
set01_V001_I00099,0,0.7125,0.484375,0.0765625,0.224609375,0
set01_V001_I00099,0,0.7421875,0.55078125,0.0625,0.166015625,0
set01_V001_I00099,0,0.25,0.46484375,0.0578125,0.19921875,1
set00_V003_I01303,1,0.065625,0.416015625,0.0671875,0.134765625,0
set02_V004_I00619,0,0.8171875000000001,0.4140625,0.043750000000000004,0.146484375,1
set01_V005_I00203,0,0.6546875000000001,0.466796875,0.11093750000000001,0.400390625,1
set01_V005_I00203,0,0.7015625000000001,0.501953125,0.109375,0.404296875,0
set00_V008_I00243,0,0.2109375,0.435546875,0.0484375,0.107421875,0
set00_V008_I00243,0,0.35781250000000003,0.41015625,0.0390625,0.09375,0
